image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_applicability,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/2039.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,Neutral scene with no strong affective mechanism visible.,False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.986,3.151,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2053.jpg,,,True,baby-schema,baby-schema,"[""baby-schema"", ""cognitive-appraisal""]",2,"The infant's morphology is clearly neotenic and dominates the visual field, even though the medical context introduces an override. The baby-schema skill is specifically designed to assess the affective impact of infantile features, which is the primary visual cue. The cognitive-appraisal analysis, while plausible, misapplies a skill meant for evaluating complex situational meaning to a scene where the core affective trigger is the infant's physical form. The baby-schema analysis correctly identifies the partial override and provides a more psychologically grounded VA estimate based on the visible cues.",False,0.95,,,3.0,6.0,0.25,0.625,4.0,6.5,0.375,0.6875,partial,0.125,0.0625,,,,,,,,,,,6.751,3.604,23.734,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2057.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,7.0,4.5,0.75,0.4375,strong,0.0,-0.0625,,,,,,,,,,,5.285,3.538,21.634,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2071.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,5.0,0.875,0.5,7.5,5.0,0.8125,0.5,strong,-0.0625,0.0,,,,,,,,,,,5.139,3.418,19.597,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2092.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,6.309,3.619,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2102.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,6.5,3.5,0.6875,0.3125,strong,0.1875,-0.1875,,,,,,,,,,,6.187,3.789,22.511,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2115.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism visibly dominant; face expression ambiguous, body posture not primary, no clear event or stakes.",False,0.99,,,4.5,8.0,0.4375,0.875,4.5,8.0,0.4375,0.875,,0.0,0.0,,,,,,,,,,,6.105,4.081,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2141.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,2.0,8.0,0.125,0.875,2.5,7.5,0.1875,0.8125,strong,0.0625,-0.0625,,,,,,,,,,,6.396,3.905,21.312,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2153.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,5.0,0.75,0.5,7.5,4.5,0.8125,0.4375,strong,0.0625,-0.0625,,,,,,,,,,,5.017,3.474,22.367,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2158.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.8125,0.6875,7.5,6.5,0.8125,0.6875,strong,0.0,0.0,,,,,,,,,,,5.511,3.727,22.46,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2190.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,strong,0.0,0.0,,,,,,,,,,,4.845,3.542,19.312,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2206.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism is visibly dominant; routine fingerprinting context lacks strong arousal/valence cues.,False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,6.028,3.533,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2211.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.95,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.184,3.533,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2217.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.0,0.75,0.625,7.0,5.0,0.75,0.5,strong,0.0,-0.125,,,,,,,,,,,5.232,3.732,19.187,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2224.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,7.5,0.8125,0.8125,7.5,7.0,0.8125,0.75,strong,0.0,-0.0625,,,,,,,,,,,4.973,3.468,23.392,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2250.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,strong,0.0,0.0,,,,,,,,,,,5.278,3.731,20.697,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2272.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible; neutral scene with no clear arousal or valence driver.,False,1.0,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.019,2.993,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2278.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.95,,,4.5,5.5,0.4375,0.5625,4.5,5.5,0.4375,0.5625,,0.0,0.0,,,,,,,,,,,5.444,3.239,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2300.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,7.0,5.0,0.75,0.5,strong,0.0,0.0,,,,,,,,,,,5.178,3.433,17.606,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2304.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,7.0,5.0,0.75,0.5,strong,0.0,0.0,,,,,,,,,,,5.302,3.414,16.384,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2309.jpg,,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,3.0,6.5,0.25,0.6875,strong,-0.25,0.1875,,,,,,,,,,,5.939,3.396,21.24,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2314.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,6.0,0.75,0.625,7.5,6.0,0.8125,0.625,strong,0.0625,0.0,,,,,,,,,,,5.232,3.381,20.281,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2339.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism dominates; scene is routine social interaction.,False,1.0,,,7.0,6.0,0.75,0.625,7.0,6.0,0.75,0.625,,0.0,0.0,,,,,,,,,,,5.852,3.145,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2343.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,7.0,0.875,0.75,8.0,7.0,0.875,0.75,strong,0.0,0.0,,,,,,,,,,,5.113,3.67,21.848,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2347.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,8.0,0.875,0.875,8.0,7.0,0.875,0.75,strong,0.0,-0.125,,,,,,,,,,,5.502,3.466,21.804,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2354.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.98,,,8.0,7.0,0.875,0.75,8.0,7.0,0.875,0.75,,0.0,0.0,,,,,,,,,,,5.703,3.74,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2360.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism dominates; scene is ordinary family interaction.,False,1.0,,,7.0,4.0,0.75,0.375,7.0,4.0,0.75,0.375,,0.0,0.0,,,,,,,,,,,5.527,3.2,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2373.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism is visibly dominant; faces are present but not expressive enough for facial-expression-affect.,False,0.9,,,7.0,6.0,0.75,0.625,7.0,6.0,0.75,0.625,,0.0,0.0,,,,,,,,,,,5.422,3.654,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2377.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"Neutral activity, no visible direct affective mechanism or stakes.",False,0.99,,,6.0,5.0,0.625,0.5,6.0,5.0,0.625,0.5,,0.0,0.0,,,,,,,,,,,6.255,3.061,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2384.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,4.0,0.6875,0.375,6.5,3.5,0.6875,0.3125,strong,0.0,-0.0625,,,,,,,,,,,5.631,3.862,20.896,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2389.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No dominant affective mechanism visible beyond social gathering; no clear arousal/valence driver.,False,0.9,,,6.5,6.5,0.6875,0.6875,6.5,6.5,0.6875,0.6875,,0.0,0.0,,,,,,,,,,,6.177,3.4,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2393.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,Routine industrial scene with no strong affective mechanism visible.,False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.637,3.069,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2397.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.8,,,4.0,4.0,0.375,0.375,4.0,5.0,0.375,0.5,partial,0.0,0.125,,,,,,,,,,,6.2,3.784,20.903,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2410.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,3.0,6.0,0.25,0.625,partial,-0.25,0.125,,,,,,,,,,,5.748,3.543,18.358,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2441.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.95,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,4.948,3.574,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2455.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,3.0,5.0,0.25,0.5,3.5,6.0,0.3125,0.625,partial,0.0625,0.125,,,,,,,,,,,5.271,3.531,21.644,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2480.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; ordinary activity in a calm, neutral setting.",False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,4.954,3.376,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2488.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"Neutral expression, no visible arousal cues, routine street performance without consequential stakes or perceptual novelty.",False,0.98,,,6.0,5.0,0.625,0.5,6.0,5.0,0.625,0.5,,0.0,0.0,,,,,,,,,,,6.245,3.567,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2493.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"Neutral face, no visible emotion, arousal, or specialized affective mechanism.",False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.449,3.349,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2501.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,6.0,0.875,0.625,7.5,6.0,0.8125,0.625,strong,-0.0625,0.0,,,,,,,,,,,6.274,3.801,23.883,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2512.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,strong,0.0,0.0,,,,,,,,,,,5.489,3.642,19.193,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2516.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.95,,,6.5,5.0,0.6875,0.5,6.5,5.0,0.6875,0.5,,0.0,0.0,,,,,,,,,,,5.652,3.498,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2525.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,6.0,5.0,0.625,0.5,6.5,4.5,0.6875,0.4375,strong,0.0625,-0.0625,,,,,,,,,,,6.363,3.436,20.182,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2560.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"Routine social gathering with no visible consequential event, threat, or strong perceptual novelty.",False,0.99,,,6.0,5.0,0.625,0.5,6.0,5.0,0.625,0.5,,0.0,0.0,,,,,,,,,,,5.779,3.356,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2580.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,strong,0.0,0.0,,,,,,,,,,,6.39,3.194,22.237,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2595.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,4.5,6.0,0.4375,0.625,partial,-0.0625,0.125,,,,,,,,,,,5.305,3.615,21.091,,,
