image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/1419.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a natural, calm scene of a bird feeding its chicks, which is best analyzed through basic affective VA without requiring a specialized psychology skill.",False,1.0,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,18.265,10.95,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1460.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.5,6.5,0.611111,0.611111,8.5,4.5,0.833333,0.388889,0.2222,-0.2222,,,,,,,,,,,18.206,18.238,41.562,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1510.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image shows a German Shepherd dog in a natural setting, with no strong cues for any specialized affective construct.",False,0.95,,,7.0,6.5,0.666667,0.611111,7.0,6.5,0.666667,0.611111,0.0,0.0,,,,,,,,,,,17.18,13.173,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1590.jpg,2,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.611111,0.5,7.0,3.5,0.666667,0.277778,0.0556,-0.2222,,,,,,,,,,,14.74,19.771,32.06,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1602.jpg,2,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.5,0.777778,0.611111,7.5,3.5,0.722222,0.277778,-0.0556,-0.3333,,,,,,,,,,,15.455,14.439,35.311,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1610.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.0,0.666667,0.555556,8.5,4.5,0.833333,0.388889,0.1667,-0.1667,,,,,,,,,,,16.022,17.262,40.336,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1630.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,6.5,0.833333,0.611111,8.5,4.5,0.833333,0.388889,0.0,-0.2222,,,,,,,,,,,16.538,17.132,40.895,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1659.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a neutral interaction between a child and a gorilla with no dominant affective mechanism from the available specialized skills.,False,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,15.053,14.432,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1675.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a group of musk oxen in a natural, snowy environment without clear affective triggers for any specialized psychology skill.",False,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,15.393,13.345,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1722.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.5,5.5,0.5,0.5,8.5,4.5,0.833333,0.388889,0.3333,-0.1111,,,,,,,,,,,16.958,17.143,40.304,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1750.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,4.5,0.777778,0.388889,8.5,4.0,0.833333,0.333333,0.0556,-0.0556,,,,,,,,,,,13.619,15.606,38.052,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1820.jpg,2,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.5,8.5,0.277778,0.833333,1.8,8.5,0.088889,0.833333,-0.1889,0.0,,,,,,,,,,,17.18,14.415,34.875,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1908.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts jellyfish in water with no human, social, threat, or restorative context to trigger a specialized psychology skill.",False,1.0,,,7.5,6.5,0.722222,0.611111,7.5,6.5,0.722222,0.611111,0.0,0.0,,,,,,,,,,,17.245,10.062,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1931.jpg,2,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.5,8.5,0.277778,0.833333,2.0,8.5,0.111111,0.833333,-0.1667,0.0,,,,,,,,,,,14.911,18.555,33.507,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1945.jpg,2,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,3.5,7.0,0.277778,0.666667,-0.2222,0.1667,,,,,,,,,,,14.452,20.162,35.818,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2002.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.611111,0.5,6.5,5.5,0.611111,0.5,0.0,0.0,,,,,,,,,,,16.067,17.239,33.494,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2019.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,6.5,5.5,0.611111,0.5,0.1111,0.0,,,,,,,,,,,14.539,16.582,28.935,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2030.jpg,2,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,6.5,0.833333,0.611111,7.5,3.5,0.722222,0.277778,-0.1111,-0.3333,,,,,,,,,,,17.679,17.048,37.243,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2036.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a mundane grocery shopping scene with no dominant affective mechanism from specialized psychology constructs.,False,0.98,,,7.0,5.5,0.666667,0.5,7.0,5.5,0.666667,0.5,0.0,0.0,,,,,,,,,,,13.164,12.211,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2040.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.5,6.0,0.833333,0.555556,8.5,4.5,0.833333,0.388889,0.0,-0.1667,,,,,,,,,,,16.111,14.157,39.058,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2054.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.5,0.777778,0.611111,7.5,6.5,0.722222,0.611111,-0.0556,0.0,,,,,,,,,,,13.27,15.353,31.871,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2058.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.722222,0.5,8.5,4.5,0.833333,0.388889,0.1111,-0.1111,,,,,,,,,,,15.851,15.849,39.6,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2075.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.5,4.5,0.833333,0.388889,8.5,4.0,0.833333,0.333333,0.0,-0.0556,,,,,,,,,,,13.876,16.177,36.613,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2095.jpg,2,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,2.5,7.5,0.166667,0.722222,1.5,5.5,0.055556,0.5,-0.1111,-0.2222,,,,,,,,,,,16.082,15.631,26.96,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2104.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,15.567,15.909,23.093,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2120.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,2.5,9.5,0.166667,0.944444,2.5,8.5,0.166667,0.833333,0.0,-0.1111,,,,,,,,,,,12.965,19.621,35.745,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2150.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,4.5,0.833333,0.388889,8.5,4.0,0.833333,0.333333,0.0,-0.0556,,,,,,,,,,,16.485,11.391,41.879,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2154.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a warm, positive social interaction between a child and adult, but no specialized psychology skill is strongly activated by the visible cues.",False,0.95,,,8.5,6.5,0.833333,0.611111,8.5,6.5,0.833333,0.611111,0.0,0.0,,,,,,,,,,,14.162,16.148,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2160.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,4.5,0.777778,0.388889,8.5,4.0,0.833333,0.333333,0.0556,-0.0556,,,,,,,,,,,16.913,15.288,35.394,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2191.jpg,2,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.611111,0.5,7.5,3.5,0.722222,0.277778,0.1111,-0.2222,,,,,,,,,,,15.898,15.291,39.523,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2208.jpg,2,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,8.5,0.722222,0.833333,8.0,7.5,0.777778,0.722222,0.0556,-0.1111,,,,,,,,,,,14.253,19.457,48.263,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2214.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.611111,0.5,7.0,5.5,0.666667,0.5,0.0556,0.0,,,,,,,,,,,15.712,17.915,33.783,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2220.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,16.829,16.218,29.252,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2230.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,17.281,18.538,30.914,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2260.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.0,0.666667,0.555556,8.5,4.5,0.833333,0.388889,0.1667,-0.1667,,,,,,,,,,,17.479,15.541,38.736,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2273.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a calm, everyday scene with no dominant affective mechanism from specialized psychology constructs.",False,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,16.994,14.954,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2279.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image shows a close-up of a person with braces and a dental tool, lacking strong affective cues for any specialized psychology skill.",False,0.95,,,6.5,6.5,0.611111,0.611111,6.5,6.5,0.611111,0.611111,0.0,0.0,,,,,,,,,,,18.036,11.294,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2301.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,The image shows a person in distress with no clear specialized psychological construct activated by visible cues.,False,0.95,,,3.0,6.5,0.222222,0.611111,3.0,6.5,0.222222,0.611111,0.0,0.0,,,,,,,,,,,14.085,13.519,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2305.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,6.5,5.5,0.611111,0.5,0.1111,0.0,,,,,,,,,,,16.268,16.754,32.743,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2310.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,4.5,0.833333,0.388889,7.5,4.5,0.722222,0.388889,-0.1111,0.0,,,,,,,,,,,15.56,21.169,36.774,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2320.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a child reading in a classroom, with no dominant affective mechanism from specialized psychology constructs.",False,0.98,,,6.5,4.5,0.611111,0.388889,6.5,4.5,0.611111,0.388889,0.0,0.0,,,,,,,,,,,17.477,11.028,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2340.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a warm, joyful family moment with no dominant specialized psychological affective mechanism.",False,0.98,,,8.5,6.5,0.833333,0.611111,8.5,6.5,0.833333,0.611111,0.0,0.0,,,,,,,,,,,14.224,16.4,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2344.jpg,2,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.5,6.5,0.277778,0.611111,2.5,7.5,0.166667,0.722222,-0.1111,0.1111,,,,,,,,,,,16.253,16.059,43.123,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2351.jpg,2,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,4.5,0.777778,0.388889,8.5,4.0,0.833333,0.333333,0.0556,-0.0556,,,,,,,,,,,14.851,16.418,36.843,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2357.jpg,2,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,3.5,0.611111,0.277778,7.0,3.0,0.666667,0.222222,0.0556,-0.0556,,,,,,,,,,,18.643,15.923,36.006,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2362.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.722222,0.611111,7.0,5.5,0.666667,0.5,-0.0556,-0.1111,,,,,,,,,,,15.823,17.851,30.102,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2374.jpg,2,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,4.5,0.722222,0.388889,7.5,3.5,0.722222,0.277778,0.0,-0.1111,,,,,,,,,,,12.81,15.808,36.973,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2381.jpg,2,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,15.587,17.539,28.613,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2385.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,16.488,18.024,25.991,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2390.jpg,2,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,4.5,0.611111,0.388889,7.0,5.5,0.666667,0.5,0.0556,0.1111,,,,,,,,,,,16.895,18.024,45.28,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2394.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a neutral, professional scene with no dominant affective mechanism from the listed specialized skills.",False,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,19.165,13.793,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2398.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a family on a boat with no dominant affective mechanism from specialized psychology constructs.,False,0.98,,,7.5,6.5,0.722222,0.611111,7.5,6.5,0.722222,0.611111,0.0,0.0,,,,,,,,,,,14.514,12.628,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2411.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a mundane, low-stimulation computer lab scene with no dominant affective mechanism from specialized psychology constructs.",False,0.98,,,6.0,5.5,0.555556,0.5,6.0,5.5,0.555556,0.5,0.0,0.0,,,,,,,,,,,18.422,10.879,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2442.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a child using a hairdryer in a mundane domestic setting, with no strong affective cues matching any specialized skill's core constructs.",False,0.95,,,6.5,6.5,0.611111,0.611111,6.5,6.5,0.611111,0.611111,0.0,0.0,,,,,,,,,,,17.837,10.838,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2456.jpg,2,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,4.5,7.5,0.388889,0.722222,-0.1111,0.2222,,,,,,,,,,,15.509,16.794,56.172,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2484.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,6.0,5.5,0.555556,0.5,0.0556,0.0,,,,,,,,,,,16.701,18.506,32.144,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2489.jpg,2,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a musician playing a trumpet in a formal setting with no dominant affective mechanism from specialized psychology constructs.,False,0.98,,,7.5,6.5,0.722222,0.611111,7.5,6.5,0.722222,0.611111,0.0,0.0,,,,,,,,,,,17.776,13.611,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2495.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,14.06,17.978,31.689,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2506.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.0,0.777778,0.555556,7.5,5.5,0.722222,0.5,-0.0556,-0.0556,,,,,,,,,,,16.052,18.392,33.499,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2513.jpg,2,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,4.5,0.611111,0.388889,6.5,4.5,0.611111,0.388889,0.0,0.0,,,,,,,,,,,17.141,18.734,31.27,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2518.jpg,2,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,4.5,0.611111,0.388889,6.5,3.5,0.611111,0.277778,0.0,-0.1111,,,,,,,,,,,19.62,19.607,44.021,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2530.jpg,2,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,6.0,0.833333,0.555556,8.0,3.5,0.777778,0.277778,-0.0556,-0.2778,,,,,,,,,,,13.73,17.778,39.357,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2570.jpg,2,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,4.5,6.0,0.388889,0.555556,-0.1111,0.0556,,,,,,,,,,,16.718,17.972,49.528,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2590.jpg,2,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.611111,0.5,6.5,5.5,0.611111,0.5,0.0,0.0,,,,,,,,,,,18.58,15.047,52.672,,,
