image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/1604.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a butterfly on a flower with no strong cues for any specialized psychological affective mechanism.,False,0.95,,,8.5,6.5,0.833333,0.611111,8.5,6.5,0.833333,0.611111,0.0,0.0,,,,,,,,,,,16.603,12.487,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1617.jpg,0,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,2.5,8.0,0.166667,0.777778,-0.3333,0.2778,,,,,,,,,,,20.298,19.93,36.121,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1645.jpg,0,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,2.5,7.5,0.166667,0.722222,-0.3333,0.2222,,,,,,,,,,,16.272,15.38,37.089,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1661.jpg,0,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,7.0,3.5,0.666667,0.277778,0.1667,-0.2222,,,,,,,,,,,14.348,16.387,40.178,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1720.jpg,0,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,4.5,0.611111,0.388889,7.0,3.5,0.666667,0.277778,0.0556,-0.1111,,,,,,,,,,,14.443,16.498,42.879,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1731.jpg,0,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,4.5,0.611111,0.388889,7.5,3.5,0.722222,0.277778,0.1111,-0.1111,,,,,,,,,,,16.548,14.591,38.587,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1811.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts chimpanzees with exaggerated, joyful expressions, but no specialized skill is strongly activated by the visible cues.",False,0.95,,,7.0,8.5,0.666667,0.833333,7.0,8.5,0.666667,0.833333,0.0,0.0,,,,,,,,,,,16.573,16.172,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1900.jpg,0,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.5,0.777778,0.611111,7.5,4.0,0.722222,0.333333,-0.0556,-0.2778,,,,,,,,,,,17.451,14.694,35.743,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1920.jpg,0,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.5,0.777778,0.611111,7.5,4.5,0.722222,0.388889,-0.0556,-0.2222,,,,,,,,,,,15.276,15.486,37.909,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1935.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a hermit crab interacting with shells in a sandy environment, lacking strong cues for any specialized affective psychology skill.",False,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,14.603,12.206,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1999.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,"The image features two anthropomorphic cartoon characters with expressive, positive faces, but no specialized psychology skill is strongly activated by the visible cues.",False,0.98,,,8.5,6.5,0.833333,0.611111,8.5,6.5,0.833333,0.611111,0.0,0.0,,,,,,,,,,,14.567,16.121,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2010.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,5.5,0.777778,0.5,8.0,5.5,0.777778,0.5,0.0,0.0,,,,,,,,,,,15.922,16.07,31.532,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2025.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.611111,0.5,7.0,5.0,0.666667,0.444444,0.0556,-0.0556,,,,,,,,,,,19.222,15.812,29.965,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2034.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts cheerleaders in a stadium with no dominant affective mechanism from specialized psychology constructs.,False,0.98,,,8.5,7.5,0.833333,0.722222,8.5,7.5,0.833333,0.722222,0.0,0.0,,,,,,,,,,,15.868,16.973,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2038.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a solitary, dimly lit scene with no clear affective trigger from any specialized psychology skill.",False,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,16.924,13.852,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2050.jpg,0,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.5,5.5,0.833333,0.5,8.5,4.5,0.833333,0.388889,0.0,-0.1111,,,,,,,,,,,14.7,16.604,36.808,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2056.jpg,0,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,7.5,0.722222,0.722222,7.5,8.0,0.722222,0.777778,0.0,0.0556,,,,,,,,,,,14.639,15.42,38.77,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2070.jpg,0,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.5,7.5,0.611111,0.722222,8.5,5.0,0.833333,0.444444,0.2222,-0.2778,,,,,,,,,,,16.501,13.895,37.6,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2091.jpg,0,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,6.0,0.833333,0.555556,7.5,4.0,0.722222,0.333333,-0.1111,-0.2222,,,,,,,,,,,16.362,18.408,37.607,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2101.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,16.268,17.532,31.362,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2110.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.0,7.0,0.333333,0.666667,4.0,6.5,0.333333,0.611111,0.0,-0.0556,,,,,,,,,,,14.517,17.072,30.353,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2130.jpg,0,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.0,9.0,0.222222,0.888889,1.5,9.5,0.055556,0.944444,-0.1667,0.0556,,,,,,,,,,,15.133,18.045,39.445,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2152.jpg,0,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,3.5,0.833333,0.277778,8.5,4.0,0.833333,0.333333,0.0,0.0556,,,,,,,,,,,15.257,14.902,36.133,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2156.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a family gathering with no dominant affective mechanism from specialized psychology constructs.,False,0.95,,,8.5,5.5,0.833333,0.5,8.5,5.5,0.833333,0.5,0.0,0.0,,,,,,,,,,,13.516,12.895,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2170.jpg,0,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,4.0,0.666667,0.333333,7.5,4.0,0.722222,0.333333,0.0556,0.0,,,,,,,,,,,15.468,13.168,37.079,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2205.jpg,0,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.0,4.0,0.333333,0.333333,3.5,6.5,0.277778,0.611111,-0.0556,0.2778,,,,,,,,,,,19.047,20.918,52.287,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2210.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,15.575,18.66,29.378,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2216.jpg,0,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,8.5,0.833333,0.833333,8.5,8.5,0.833333,0.833333,0.0,0.0,,,,,,,,,,,13.888,21.922,46.246,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2222.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts two children focused on a book, with no dominant affective mechanism from specialized psychology constructs.",False,0.98,,,7.0,5.5,0.666667,0.5,7.0,5.5,0.666667,0.5,0.0,0.0,,,,,,,,,,,15.647,15.406,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2240.jpg,0,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.5,5.5,0.5,0.5,8.0,4.0,0.777778,0.333333,0.2778,-0.1667,,,,,,,,,,,15.148,15.295,33.317,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2271.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.5,6.5,0.388889,0.611111,5.5,5.5,0.5,0.5,0.1111,-0.1111,,,,,,,,,,,18.582,16.579,26.108,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2276.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.5,6.5,0.277778,0.611111,4.5,6.0,0.388889,0.555556,0.1111,-0.0556,,,,,,,,,,,13.281,18.085,32.378,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2299.jpg,0,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.5,0.666667,0.611111,7.5,5.5,0.722222,0.5,0.0556,-0.1111,,,,,,,,,,,13.938,16.923,51.104,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2303.jpg,0,,True,cognitive-appraisal,emotional-body-language,"[""cognitive-appraisal"", ""emotional-body-language""]",2,"The image's dominant emotional cues are conveyed through body language (raised fists, upward arm extension, open posture) rather than cognitive appraisal of social context or symbolic meaning. The skill 'emotional-body-language' is more directly scoped to the visible physical expressions and gestures, which are the primary indicators of affect. The 'cognitive-appraisal' candidate over-interprets the scene by inferring social context and symbolic meaning, which is not the focus of the visual evidence. The body language analysis correctly maps the visible posture to high valence and high arousal without overreaching.",False,0.95,,,8.5,9.0,0.833333,0.888889,8.5,8.0,0.833333,0.777778,0.0,-0.1111,,,,,,,,,,,15.0,17.434,34.583,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2308.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a mundane social interaction with no dominant affective mechanism from specialized psychology constructs.,False,0.95,,,7.0,6.0,0.666667,0.555556,7.0,6.0,0.666667,0.555556,0.0,0.0,,,,,,,,,,,17.768,11.061,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2312.jpg,0,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal"", ""todorov-face-evaluation""]",2,"The image's affect is best explained by the woman's caregiving role and the child's safety, which are high-relevance, goal-congruent, and normative goals. The Todorov model is weakly applicable because affect is driven by context and interaction, not facial structure. The cognitive-appraisal analysis correctly scopes the image and justifies the VA scores based on visible evidence of agency, coping potential, and normative significance.",False,0.95,,,5.5,5.5,0.5,0.5,6.5,5.5,0.611111,0.5,0.1111,0.0,,,,,,,,,,,17.794,20.758,52.24,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2332.jpg,0,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,4.5,0.833333,0.388889,8.5,4.5,0.833333,0.388889,0.0,0.0,,,,,,,,,,,14.699,19.167,38.056,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2342.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a mundane, low-stakes social scene with no dominant affective mechanism from specialized psychology constructs.",False,0.98,,,7.0,6.0,0.666667,0.555556,7.0,6.0,0.666667,0.555556,0.0,0.0,,,,,,,,,,,15.403,13.535,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2346.jpg,0,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.722222,0.611111,7.5,7.0,0.722222,0.666667,0.0,0.0556,,,,,,,,,,,14.977,17.073,41.218,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2353.jpg,0,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,1.0,10.0,0.0,1.0,1.5,6.5,0.055556,0.611111,0.0556,-0.3889,,,,,,,,,,,13.938,16.161,30.669,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2359.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a mundane, low-arousal, neutral affective scene with no dominant specialized psychological mechanism.",False,0.98,,,6.5,5.5,0.611111,0.5,6.5,5.5,0.611111,0.5,0.0,0.0,,,,,,,,,,,19.467,13.037,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2372.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,15.121,16.494,33.377,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2376.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,6.0,0.777778,0.555556,8.5,5.5,0.833333,0.5,0.0556,-0.0556,,,,,,,,,,,16.951,19.359,30.292,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2383.jpg,0,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,4.5,6.0,0.388889,0.555556,-0.1111,0.0556,,,,,,,,,,,15.954,19.29,46.074,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2388.jpg,0,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,5.5,0.722222,0.5,7.5,3.5,0.722222,0.277778,0.0,-0.2222,,,,,,,,,,,18.58,14.254,40.547,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2392.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.722222,0.611111,7.5,5.5,0.722222,0.5,0.0,-0.1111,,,,,,,,,,,16.114,15.067,27.736,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2396.jpg,0,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,15.577,16.75,41.298,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2400.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a mundane outdoor market scene with no dominant affective mechanism from specialized psychology constructs.,False,0.98,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,17.112,11.09,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2440.jpg,0,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,15.178,13.832,34.39,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2446.jpg,0,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.5,6.5,0.388889,0.611111,1.8,5.5,0.088889,0.5,-0.3,-0.1111,,,,,,,,,,,16.896,15.178,28.499,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2458.jpg,0,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,8.0,0.222222,0.777778,6.5,6.0,0.611111,0.555556,0.3889,-0.2222,,,,,,,,,,,14.96,12.821,43.697,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2487.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,The image depicts a musician performing in an urban setting with no dominant affective mechanism from specialized psychology constructs.,False,0.98,,,6.5,5.5,0.611111,0.5,6.5,5.5,0.611111,0.5,0.0,0.0,,,,,,,,,,,16.738,15.282,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2491.jpg,0,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.5,5.5,0.388889,0.5,3.5,7.0,0.277778,0.666667,-0.1111,0.1667,,,,,,,,,,,15.65,15.064,48.845,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2500.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.0,4.0,0.777778,0.333333,7.5,4.5,0.722222,0.388889,-0.0556,0.0556,,,,,,,,,,,16.716,17.319,32.971,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2511.jpg,0,,True,todorov-face-evaluation,todorov-face-evaluation,"[""todorov-face-evaluation""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,8.5,4.5,0.833333,0.388889,8.5,5.0,0.833333,0.444444,0.0,0.0556,,,,,,,,,,,14.302,15.258,31.996,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2515.jpg,0,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.611111,0.5,7.0,4.0,0.666667,0.333333,0.0556,-0.1667,,,,,,,,,,,15.8,17.467,38.099,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2521.jpg,0,,True,no_specialized_skill,no_specialized_skill,[],0,"The image depicts a calm, everyday street scene with no dominant affective mechanism from specialized psychology constructs.",False,0.98,,,6.5,4.5,0.611111,0.388889,6.5,4.5,0.611111,0.388889,0.0,0.0,,,,,,,,,,,16.161,12.882,0.0,,,
