image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_applicability,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/2457.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,1.0,9.0,0.0,1.0,2.0,9.0,0.125,1.0,strong,0.125,0.0,,,,,,,,,,,4.902,3.335,19.188,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2485.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,partial,0.0,0.0,,,,,,,,,,,6.449,3.611,20.544,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2490.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.8,,,4.5,5.0,0.4375,0.5,4.0,5.0,0.375,0.5,partial,-0.0625,0.0,,,,,,,,,,,6.903,3.438,22.52,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2499.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,Neutral portrait with no visible specialized affective mechanism.,False,1.0,,,6.5,5.0,0.6875,0.5,6.5,5.0,0.6875,0.5,,0.0,0.0,,,,,,,,,,,5.481,2.458,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2510.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,Neutral portrait of elderly woman; no specialized affective mechanism visible.,False,1.0,,,7.5,4.5,0.8125,0.4375,7.5,4.5,0.8125,0.4375,,0.0,0.0,,,,,,,,,,,6.202,2.68,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2514.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,partial,0.0,0.0,,,,,,,,,,,6.228,3.283,20.812,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2520.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,4.0,4.0,0.375,0.375,partial,-0.125,-0.125,,,,,,,,,,,5.85,3.285,24.05,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2540.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No direct specialized affective mechanism visible; faces present but no clear cue for baby schema, awe, or arousal-pleasure.",False,0.9,,,7.0,4.0,0.75,0.375,7.0,4.0,0.75,0.375,,0.0,0.0,,,,,,,,,,,6.481,3.464,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2575.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,strong,0.0,0.0,,,,,,,,,,,6.049,3.509,22.109,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2593.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,6.0,5.0,0.625,0.5,6.5,4.5,0.6875,0.4375,strong,0.0625,-0.0625,,,,,,,,,,,5.658,3.496,23.292,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2598.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.5,5.5,0.8125,0.5625,7.5,5.5,0.8125,0.5625,strong,0.0,0.0,,,,,,,,,,,5.445,3.378,20.428,,,
