image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_applicability,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/1080.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.0,5.0,0.5,0.5,3.0,6.0,0.25,0.625,partial,-0.25,0.125,,,,,,,,,,,6.182,3.505,20.037,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1090.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,4.0,7.0,0.375,0.75,3.0,7.0,0.25,0.75,strong,-0.125,0.0,,,,,,,,,,,5.853,3.206,19.676,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1101.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,4.0,5.0,0.375,0.5,partial,-0.125,0.0,,,,,,,,,,,5.701,3.41,22.491,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1110.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,4.0,6.0,0.375,0.625,3.0,7.0,0.25,0.75,strong,-0.125,0.125,,,,,,,,,,,6.625,3.504,17.629,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1111.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,7.0,0.25,0.75,2.5,7.5,0.1875,0.8125,strong,-0.0625,0.0625,,,,,,,,,,,6.095,3.309,20.908,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1112.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.5,6.5,0.4375,0.6875,3.0,7.0,0.25,0.75,partial,-0.1875,0.0625,,,,,,,,,,,6.31,3.22,21.373,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1113.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,4.5,7.5,0.4375,0.8125,2.5,8.0,0.1875,0.875,strong,-0.25,0.0625,,,,,,,,,,,6.282,3.513,20.906,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1114.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.0,8.0,0.25,0.875,2.0,8.5,0.125,0.9375,strong,-0.125,0.0625,,,,,,,,,,,8.115,3.316,17.93,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1120.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.0,8.0,0.25,0.875,2.0,8.5,0.125,0.9375,strong,-0.125,0.0625,,,,,,,,,,,6.505,3.368,17.309,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1121.jpg,3,3,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; reptile is neutral, no threat, novelty, or restorative environment.",False,1.0,,,6.5,5.5,0.6875,0.5625,6.5,5.5,0.6875,0.5625,,0.0,0.0,,,,,,,,,,,6.817,3.628,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1122.jpg,0,0,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; neutral, low-arousal scene.",False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.952,3.527,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1200.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.0,5.0,0.5,0.5,3.0,6.0,0.25,0.625,partial,-0.25,0.125,,,,,,,,,,,5.947,3.325,20.97,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1201.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.5,6.5,0.4375,0.6875,3.5,6.5,0.3125,0.6875,partial,-0.125,0.0,,,,,,,,,,,6.897,3.423,21.351,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1202.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,3.5,6.0,0.3125,0.625,partial,-0.1875,0.125,,,,,,,,,,,5.901,3.351,22.026,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1205.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,4.5,6.5,0.4375,0.6875,3.0,7.0,0.25,0.75,strong,-0.1875,0.0625,,,,,,,,,,,6.752,3.449,18.934,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1220.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.0,5.0,0.5,0.5,3.0,6.0,0.25,0.625,partial,-0.25,0.125,,,,,,,,,,,5.754,3.29,21.391,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1230.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,3.5,6.5,0.3125,0.6875,partial,-0.1875,0.1875,,,,,,,,,,,6.167,3.191,22.392,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1240.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,3.5,6.5,0.3125,0.6875,partial,-0.1875,0.1875,,,,,,,,,,,6.638,3.245,20.76,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1270.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.0,5.0,0.25,0.5,3.0,5.0,0.25,0.5,partial,0.0,0.0,,,,,,,,,,,7.363,3.916,22.207,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1271.jpg,1,1,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; insects are neutral, no threat, novelty, or restorative environment.",False,1.0,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.753,3.573,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1274.jpg,2,2,True,no_specialized_skill,no_specialized_skill,[],0,"No affective mechanism dominates; insects are neutral, non-threatening, and lack novelty or stakes.",False,1.0,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.3,3.006,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1275.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.0,5.0,0.25,0.5,2.5,6.5,0.1875,0.6875,partial,-0.0625,0.1875,,,,,,,,,,,6.491,3.602,21.618,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1280.jpg,0,0,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust"", ""evolved-fear-module""]",2,"The image's dominant cues—visible blood, tissue degradation, and active interaction with contaminated prey—strongly activate the pathogen-disgust module. The evolved-fear-module analysis is weaker because the decay context overrides threat morphology, making pathogen-disgust the more appropriate and well-supported skill.",False,0.98,,,2.0,7.0,0.125,0.75,2.0,7.5,0.125,0.8125,strong,0.0,0.0625,,,,,,,,,,,6.521,3.616,21.905,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1300.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,2.0,8.0,0.125,0.875,2.0,8.5,0.125,0.9375,strong,0.0,0.0625,,,,,,,,,,,6.728,3.578,18.189,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1301.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,8.0,0.25,0.875,2.0,8.5,0.125,0.9375,strong,-0.125,0.0625,,,,,,,,,,,7.239,3.654,20.882,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1302.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,8.0,0.25,0.875,2.0,8.5,0.125,0.9375,strong,-0.125,0.0625,,,,,,,,,,,5.026,3.484,19.919,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1303.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,7.0,0.5,0.75,2.5,8.0,0.1875,0.875,strong,-0.3125,0.125,,,,,,,,,,,8.886,3.767,20.011,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1304.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,2.0,8.0,0.125,0.875,2.0,8.5,0.125,0.9375,strong,0.0,0.0625,,,,,,,,,,,8.105,3.632,19.69,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1310.jpg,2,2,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust"", ""evolved-fear-module""]",2,"The image's primary psychological trigger is the visceral, unambiguous presence of blood and raw flesh, which directly activates the pathogen-disgust module. While the evolved-fear-module is also applicable due to the predator context, the disgust response is more dominant and specific to the visual cues (blood, raw flesh, ingestion). The pathogen-disgust analysis correctly prioritizes the contamination cues and assigns the appropriate low valence and high arousal, matching the visual evidence more precisely than the fear module, which is secondary in this context.",False,0.99,,,3.0,8.0,0.25,0.875,2.0,7.5,0.125,0.8125,strong,-0.125,-0.0625,,,,,,,,,,,6.349,3.501,20.313,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1313.jpg,3,3,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; ambiguous interaction without clear threat, novelty, or restorative environment.",False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,6.2,3.655,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1321.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,8.0,0.25,0.875,2.0,8.5,0.125,0.9375,strong,-0.125,0.0625,,,,,,,,,,,5.839,3.803,18.24,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1333.jpg,1,1,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; birds are calm, no threat, novelty, or restorative environment.",False,1.0,,,6.5,5.5,0.6875,0.5625,6.5,5.5,0.6875,0.5625,,0.0,0.0,,,,,,,,,,,5.251,3.627,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1340.jpg,2,2,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.0,0.8125,0.625,7.0,5.0,0.75,0.5,strong,-0.0625,-0.125,,,,,,,,,,,5.858,3.755,23.796,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1350.jpg,3,3,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; pig is neutral, no threat, novelty, or restorative environment.",False,1.0,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.235,3.821,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1390.jpg,0,0,True,no_specialized_skill,no_specialized_skill,[],0,"Close-up of bees; no visible human emotion, threat, novelty, or restorative environment.",False,1.0,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.999,3.346,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1410.jpg,1,1,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.6875,0.5625,7.0,5.0,0.75,0.5,strong,0.0625,-0.0625,,,,,,,,,,,5.705,3.583,22.524,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1419.jpg,2,2,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,strong,0.0,0.0,,,,,,,,,,,6.001,3.464,20.823,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1440.jpg,3,3,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.0,0.8125,0.5,7.5,4.5,0.8125,0.4375,strong,0.0,-0.0625,,,,,,,,,,,6.798,3.664,19.292,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1441.jpg,0,0,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,3.0,0.875,0.25,7.5,3.5,0.8125,0.3125,strong,-0.0625,0.0625,,,,,,,,,,,6.065,3.466,24.783,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1450.jpg,1,1,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; bird is static, neutral pose, no threat or novelty cues.",False,1.0,,,7.0,5.0,0.75,0.5,7.0,5.0,0.75,0.5,,0.0,0.0,,,,,,,,,,,5.282,3.583,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1460.jpg,2,2,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.5,5.5,0.6875,0.5625,7.0,5.0,0.75,0.5,strong,0.0625,-0.0625,,,,,,,,,,,6.528,3.486,24.042,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1463.jpg,3,3,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,6.0,0.75,0.625,7.5,6.5,0.8125,0.6875,strong,0.0625,0.0625,,,,,,,,,,,6.819,3.058,21.429,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1500.jpg,0,0,True,no_specialized_skill,no_specialized_skill,[],0,"Neutral dog portrait with no visible threat, novelty, or consequential event.",False,0.99,,,6.5,5.0,0.6875,0.5,6.5,5.0,0.6875,0.5,,0.0,0.0,,,,,,,,,,,5.233,3.323,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1505.jpg,1,1,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,9.0,0.5,1.0,5.5,8.5,0.5625,0.9375,strong,0.0625,-0.0625,,,,,,,,,,,5.377,3.974,19.317,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1510.jpg,2,2,True,no_specialized_skill,no_specialized_skill,[],0,"Neutral dog portrait with no visible threat, novelty, or restorative environment.",False,0.99,,,7.0,6.0,0.75,0.625,7.0,6.0,0.75,0.625,,0.0,0.0,,,,,,,,,,,5.947,3.307,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1525.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,2.0,8.0,0.125,0.875,2.0,8.5,0.125,0.9375,strong,0.0,0.0625,,,,,,,,,,,5.203,3.772,21.53,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1540.jpg,0,0,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; cat’s expression is neutral, background is abstract.",False,0.99,,,7.0,5.0,0.75,0.5,7.0,5.0,0.75,0.5,,0.0,0.0,,,,,,,,,,,5.987,3.531,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1560.jpg,1,1,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism visibly dominant; predatory bird in flight lacks direct human stakes or perceptual novelty.,False,1.0,,,6.0,7.0,0.625,0.75,6.0,7.0,0.625,0.75,,0.0,0.0,,,,,,,,,,,5.707,3.363,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1590.jpg,2,2,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is strongly visible; horse is calm, no threat, novelty, or restorative environment cues.",False,0.99,,,6.0,5.0,0.625,0.5,6.0,5.0,0.625,0.5,,0.0,0.0,,,,,,,,,,,5.363,3.596,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1595.jpg,3,3,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,8.0,0.75,0.875,7.0,8.0,0.75,0.875,strong,0.0,0.0,,,,,,,,,,,5.572,3.94,17.993,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1600.jpg,0,0,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,5.0,0.75,0.5,7.0,4.0,0.75,0.375,strong,0.0,-0.125,,,,,,,,,,,5.522,3.621,21.613,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1601.jpg,1,1,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,7.0,5.0,0.75,0.5,strong,0.0,0.0,,,,,,,,,,,5.367,3.52,20.828,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1602.jpg,2,2,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,5.0,0.75,0.5,7.0,6.0,0.75,0.625,strong,0.0,0.125,,,,,,,,,,,5.938,3.711,19.851,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1603.jpg,3,3,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.0,0.8125,0.625,7.0,6.0,0.75,0.625,strong,-0.0625,0.0,,,,,,,,,,,5.66,3.995,19.914,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1604.jpg,0,0,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism is visibly dominant; beauty and calmness are present but not driven by specific psychological triggers.,False,0.99,,,7.5,6.0,0.8125,0.625,7.5,6.0,0.8125,0.625,,0.0,0.0,,,,,,,,,,,5.355,3.533,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1605.jpg,1,1,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,5.0,0.75,0.5,7.0,6.0,0.75,0.625,strong,0.0,0.125,,,,,,,,,,,5.27,3.809,19.693,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1610.jpg,2,2,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,6.5,5.0,0.6875,0.5,strong,-0.0625,0.0,,,,,,,,,,,6.85,3.359,22.867,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1616.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,8.0,0.25,0.875,2.0,8.0,0.125,0.875,strong,-0.125,0.0,,,,,,,,,,,6.405,3.659,22.062,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1617.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,2.5,8.0,0.1875,0.875,strong,-0.3125,0.375,,,,,,,,,,,6.164,3.302,21.475,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1620.jpg,1,1,True,no_specialized_skill,no_specialized_skill,[],0,"Neutral animal behavior, calm environment, no visible threat, novelty, or appraisal stakes.",False,0.99,,,7.0,5.0,0.75,0.5,7.0,5.0,0.75,0.5,,0.0,0.0,,,,,,,,,,,4.948,3.394,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1630.jpg,2,2,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,5.5,0.8125,0.5625,7.5,5.5,0.8125,0.5625,strong,0.0,0.0,,,,,,,,,,,6.283,3.61,20.436,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1640.jpg,3,3,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is strongly visible; animal is neutral, no threat, no novelty, no restorative space.",False,0.99,,,5.0,5.0,0.5,0.5,5.0,5.0,0.5,0.5,,0.0,0.0,,,,,,,,,,,5.025,3.66,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1645.jpg,0,0,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,3.0,7.0,0.25,0.75,strong,-0.25,0.25,,,,,,,,,,,5.619,3.373,18.447,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1650.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.0,6.0,0.625,0.625,4.0,6.5,0.375,0.6875,partial,-0.25,0.0625,,,,,,,,,,,7.014,3.481,21.017,,,
