image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,direct_activation_evidence,direct_arousal_gate,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_applicability,skill_activation_evidence,skill_arousal_gate,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/1321.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""intense facial display of aggression with open mouth and bared teeth""]",,3.0,7.5,0.25,0.8125,strong,"[""open jaws"", ""visible teeth"", ""facing viewer"", ""strike posture""]",,-0.0625,0.0,,,,,,,,,,,5.711,3.321,17.958,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1390.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is strongly visible; bees are neutral subjects without clear threat, novelty, or compositional stimulation.",False,1.0,,,6.5,5.5,0.6875,0.5625,"[""close proximity of multiple bees"", ""detailed focus on active insect anatomy""]",,6.5,5.5,0.6875,0.5625,,"[""close proximity of multiple bees"", ""detailed focus on active insect anatomy""]",,0.0,0.0,,,,,,,,,,,6.933,3.505,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1441.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,3.5,0.8125,0.3125,[],,7.4,3.8,0.8,0.35,strong,[],,-0.0125,0.0375,,,,,,,,,,,6.616,3.629,21.166,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1500.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,Neutral dog portrait with no clear affective mechanism beyond calm presence.,False,0.99,,,7.0,4.5,0.75,0.4375,[],,7.0,4.5,0.75,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.219,3.085,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1540.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"Cat is calm, no visible threat, novelty, or consequential event; affect is neutral/low-arousal.",False,0.99,,,7.5,4.5,0.8125,0.4375,[],,7.5,4.5,0.8125,0.4375,,[],,0.0,0.0,,,,,,,,,,,6.54,3.473,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1600.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,4.0,0.75,0.375,[],,7.0,3.5,0.75,0.3125,strong,[],,0.0,-0.0625,,,,,,,,,,,5.677,3.418,20.471,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1604.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism is strongly visible; beauty and calmness are present but not driven by specific psychological constructs.,False,0.99,,,7.5,5.0,0.8125,0.5,"[""butterfly perched on flower""]",,7.5,5.0,0.8125,0.5,,"[""butterfly perched on flower""]",,0.0,0.0,,,,,,,,,,,5.76,3.569,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1617.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,"[""intense facial display of the animal's mouth""]",,3.0,6.5,0.25,0.6875,strong,"[""facing viewer"", ""open mouth with sharp structures"", ""claws extended""]",,-0.25,0.1875,,,,,,,,,,,6.597,3.623,17.338,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1645.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,"[""wolf standing alert with mouth open, car approaching in background""]",,3.5,6.8,0.3125,0.725,strong,"[""wolf blocking road"", ""vehicle approaching with headlights on""]",,-0.1875,0.225,,,,,,,,,,,5.704,3.409,17.793,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1661.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No clear affective mechanism dominates; orangutan’s expression is ambiguous.,False,0.9,,,6.5,4.5,0.6875,0.4375,"[""primate gripping branches with arms raised"", ""intense gaze directed at viewer""]",,6.5,4.5,0.6875,0.4375,,"[""primate gripping branches with arms raised"", ""intense gaze directed at viewer""]",,0.0,0.0,,,,,,,,,,,6.872,3.209,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1720.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,4.5,0.75,0.4375,[],,4.5,4.5,0.4375,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.3125,0.0,,,,,,,,,,,5.84,3.359,22.7,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1731.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,4.5,0.75,0.4375,[],,7.2,5.1,0.775,0.5125,strong,"[""lions as tiny scale references against vast landscape"", ""distant mountains and expansive sky""]",,0.025,0.075,,,,,,,,,,,7.457,3.302,19.037,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1811.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.99,,,7.5,6.5,0.8125,0.6875,"[""intense facial expressions of laughter or joy across multiple subjects"", ""close proximity and dynamic posing of the subjects""]",,7.5,6.5,0.8125,0.6875,,"[""intense facial expressions of laughter or joy across multiple subjects"", ""close proximity and dynamic posing of the subjects""]",,0.0,0.0,,,,,,,,,,,6.826,3.496,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1900.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism clearly dominant; scene is calm, colorful, and non-threatening.",False,0.98,,,7.5,5.5,0.8125,0.5625,"[""visible motion implied by fish nestled in dynamic tentacles"", ""intense color contrast suggesting vivid life""]",,7.5,5.5,0.8125,0.5625,,"[""visible motion implied by fish nestled in dynamic tentacles"", ""intense color contrast suggesting vivid life""]",,0.0,0.0,,,,,,,,,,,6.796,3.514,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1920.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond playful interaction.,False,1.0,,,7.5,5.5,0.8125,0.5625,"[""dolphins actively holding and interacting with a soccer ball"", ""dolphins partially out of water in dynamic pose""]",,7.5,5.5,0.8125,0.5625,,"[""dolphins actively holding and interacting with a soccer ball"", ""dolphins partially out of water in dynamic pose""]",,0.0,0.0,,,,,,,,,,,6.726,3.015,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1935.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No affective mechanism dominates; scene is neutral biological observation.,False,1.0,,,5.0,4.5,0.5,0.4375,"[""hermit crab actively interacting with shell""]",,5.0,4.5,0.5,0.4375,,"[""hermit crab actively interacting with shell""]",,0.0,0.0,,,,,,,,,,,5.118,2.639,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1999.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""wide, smiling facial expressions"", ""animated posing with hands gesturing""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,0.0,-0.125,,,,,,,,,,,6.369,3.343,20.589,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2010.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,4.5,0.8125,0.4375,[],,7.2,4.5,0.775,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,-0.0375,0.0,,,,,,,,,,,5.797,3.446,19.116,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2025.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,"[""intense facial expression with direct gaze"", ""hand near mouth suggesting contemplation or emotional intensity""]",,6.5,4.5,0.6875,0.4375,strong,[],,-0.0625,-0.0625,,,,,,,,,,,6.907,3.494,19.977,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2034.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""cheerleaders posing with energetic smiles and pom-poms"", ""crowd in stadium background"", ""bright, vibrant colors and dynamic posing""]",,7.2,4.5,0.775,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.0375,-0.125,,,,,,,,,,,7.096,3.372,21.533,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2038.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No clear affective mechanism dominates; person is present but no strong emotion, threat, or environmental cue is visible.",False,0.99,,,5.5,4.0,0.5625,0.375,[],,5.5,4.0,0.5625,0.375,,[],,0.0,0.0,,,,,,,,,,,5.547,3.521,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2050.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.0,0.8125,0.5,"[""smiling facial expression with open mouth""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,0.0,-0.0625,,,,,,,,,,,5.609,3.452,21.72,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2056.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.5,0.75,0.6875,"[""person performing acrobatic dive into water""]",,7.0,6.5,0.75,0.6875,strong,"[""mid-air acrobatic dive"", ""body fully extended in motion"", ""arms and legs tensed for control""]",,0.0,0.0,,,,,,,,,,,5.898,3.777,18.927,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2070.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,6.0,0.75,0.625,"[""intense facial expression with wide-open mouth and large eyes""]",,7.5,5.0,0.8125,0.5,strong,"[""open mouth expression suggesting surprise or vocalization""]",,0.0625,-0.125,,,,,,,,,,,5.624,3.433,19.558,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2091.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.0,0.8125,0.5,"[""children smiling and holding kittens"", ""kittens being held and presented to each other""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,0.0,-0.0625,,,,,,,,,,,6.178,3.35,21.5,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2101.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,4.5,0.5,0.4375,[],,5.0,4.5,0.5,0.4375,strong,[],,0.0,0.0,,,,,,,,,,,5.905,3.578,20.047,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2110.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,4.5,6.5,0.4375,0.6875,"[""intense facial expression with furrowed brow and narrowed eyes"", ""direct, confrontational gaze"", ""tense mouth""]",,2.8,5.6,0.225,0.575,strong,"[""furrowed brow"", ""tense mouth"", ""intense gaze""]",,-0.2125,-0.1125,,,,,,,,,,,7.239,3.426,19.097,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2130.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""intense facial expression with bared teeth and furrowed brow"", ""visible clenched hands suggesting physical tension"", ""direct confrontational gaze""]",,2.8,6.0,0.225,0.625,strong,"[""intense facial expression with furrowed brows and open mouth showing teeth""]",,-0.0875,-0.1875,,,,,,,,,,,6.874,3.313,19.763,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2152.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,4.0,0.8125,0.375,[],,7.5,3.8,0.8125,0.35,strong,[],,0.0,-0.025,,,,,,,,,,,6.305,3.52,19.924,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2156.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.0,0.8125,0.5,"[""smiling faces"", ""gaze directed at child"", ""group interaction""]",,7.2,4.5,0.775,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,-0.0375,-0.0625,,,,,,,,,,,5.584,3.524,22.244,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2170.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,4.5,0.75,0.4375,[],,7.0,3.5,0.75,0.3125,strong,[],,0.0,-0.125,,,,,,,,,,,6.586,3.382,17.606,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2205.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,4.5,4.5,0.4375,0.4375,[],,4.5,4.0,0.4375,0.375,strong,[],,0.0,-0.0625,,,,,,,,,,,6.055,3.751,21.97,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2210.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,"[""intense direct gaze"", ""serious facial expression"", ""close-up framing""]",,5.0,4.5,0.5,0.4375,strong,[],,0.0,-0.0625,,,,,,,,,,,6.337,3.602,19.247,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2216.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.8125,0.6875,"[""child being tossed high in air with water splashing"", ""dynamic motion of arms and legs"", ""visible water spray and disturbance""]",,7.2,6.4,0.775,0.675,strong,"[""child airborne in mid-air phase"", ""water splashing from motion"", ""arms raised in celebratory posture""]",,-0.0375,-0.0125,,,,,,,,,,,6.911,3.669,17.515,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2222.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,5.0,0.75,0.5,"[""intense focused attention on book"", ""close proximity and shared gaze""]",,6.5,4.5,0.6875,0.4375,strong,[],,-0.0625,-0.0625,,,,,,,,,,,5.468,3.846,21.624,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2240.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,4.5,0.5,0.4375,[],,7.0,3.8,0.75,0.35,strong,[],,0.25,-0.0875,,,,,,,,,,,6.014,3.437,20.673,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2271.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,"[""intense facial expression with wide eyes and hands on head""]",,3.5,6.5,0.3125,0.6875,strong,"[""wide eyes with dilated pupils"", ""tense jaw and slightly parted lips"", ""hands pressed to head""]",,-0.1875,0.1875,,,,,,,,,,,5.822,3.465,24.285,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2276.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,"[""intense facial expression with tear and hand to mouth""]",,3.0,4.5,0.25,0.4375,strong,[],arousal 4.6 capped to 4.5: empty activation_evidence,-0.25,-0.0625,,,,,,,,,,,5.679,3.424,18.367,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2299.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond routine social interaction.,False,1.0,,,7.0,5.5,0.75,0.5625,"[""children gesturing with hands raised"", ""mother smiling and engaging with children"", ""father holding child with attentive expression""]",,7.0,5.5,0.75,0.5625,,"[""children gesturing with hands raised"", ""mother smiling and engaging with children"", ""father holding child with attentive expression""]",,0.0,0.0,,,,,,,,,,,6.245,3.068,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2303.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,6.5,0.8125,0.6875,"[""raised clenched fists"", ""wide open-mouthed laughter"", ""intense joyful facial expressions""]",,7.5,6.0,0.8125,0.625,strong,"[""open-mouth laughter"", ""raised fists""]",,0.0,-0.0625,,,,,,,,,,,6.127,3.342,19.807,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2308.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No clear affective mechanism dominates; human interaction without consequential event.,False,0.99,,,6.5,5.0,0.6875,0.5,"[""visible action: applying makeup to eye"", ""close interpersonal interaction""]",,6.5,5.0,0.6875,0.5,,"[""visible action: applying makeup to eye"", ""close interpersonal interaction""]",,0.0,0.0,,,,,,,,,,,5.719,3.079,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2312.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,6.5,4.5,0.6875,0.4375,"[""intense facial expression of the child"", ""close interpersonal contact between adult and child""]",,6.5,4.5,0.6875,0.4375,strong,[],,0.0,0.0,,,,,,,,,,,6.987,3.621,20.498,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2332.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,4.5,0.8125,0.4375,[],,7.5,4.2,0.8125,0.4,strong,[],,0.0,-0.0375,,,,,,,,,,,6.043,3.546,20.458,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2342.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond routine human activity with pigeons.,False,1.0,,,7.0,5.0,0.75,0.5,"[""children actively feeding pigeons"", ""pigeons gathered around children"", ""children's focused attention on feeding""]",,7.0,5.0,0.75,0.5,,"[""children actively feeding pigeons"", ""pigeons gathered around children"", ""children's focused attention on feeding""]",,0.0,0.0,,,,,,,,,,,6.495,3.228,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2346.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.8125,0.6875,"[""water cascading over people"", ""people submerged in turbulent water"", ""visible motion blur from water flow"", ""expressive facial reactions""]",,7.0,5.5,0.75,0.5625,strong,"[""open-mouthed smile"", ""relaxed facial muscles"", ""visible water spray on face""]",,-0.0625,-0.125,,,,,,,,,,,6.732,3.583,23.644,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2353.jpg,,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.0,8.5,0.25,0.9375,"[""imminent threat"", ""violent imagery"", ""close threatening proximity""]",,1.5,5.8,0.0625,0.6,strong,"[""imminent contact potential via kissing"", ""fresh exposed tissue and blood"", ""close threatening proximity""]",,-0.1875,-0.3375,,,,,,,,,,,6.803,3.191,17.971,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2359.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,4.5,0.6875,0.4375,[],,7.0,4.5,0.75,0.4375,strong,[],,0.0625,0.0,,,,,,,,,,,7.434,3.539,23.607,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2372.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,"[""intense facial expression with wide eyes and open mouth""]",,3.5,6.5,0.3125,0.6875,strong,"[""wide-eyed stare"", ""partially open mouth"", ""tense facial muscles""]",,-0.1875,0.1875,,,,,,,,,,,6.985,3.57,20.746,,,
