image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,direct_activation_evidence,direct_arousal_gate,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_applicability,skill_activation_evidence,skill_arousal_gate,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/1340.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""smiling faces"", ""parrots perched on shoulders"", ""outstretched arms""]",,7.0,4.5,0.75,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.0625,-0.125,,,,,,,,,,,7.162,3.289,21.122,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1419.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.6875,0.5625,"[""open beaks of chicks indicating hunger and anticipation"", ""parent bird poised to feed, suggesting imminent action""]",,7.0,5.0,0.75,0.5,strong,"[""open beaks of chicks"", ""parent bird hovering near nest""]",,0.0625,-0.0625,,,,,,,,,,,6.524,3.439,20.177,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1460.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,5.5,0.75,0.5625,"[""intense facial expression of curiosity"", ""small animal in precarious position""]",,7.2,4.5,0.775,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,0.025,-0.125,,,,,,,,,,,6.486,3.169,21.102,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1510.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"Dog’s expression and posture show calm alertness, no clear affective mechanism dominates.",False,0.99,,,7.0,5.5,0.75,0.5625,"[""open mouth with tongue out"", ""alert posture"", ""intense gaze""]",,7.0,5.5,0.75,0.5625,,"[""open mouth with tongue out"", ""alert posture"", ""intense gaze""]",,0.0,0.0,,,,,,,,,,,5.734,3.414,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1590.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond neutral animal presence.,False,0.99,,,7.0,4.5,0.75,0.4375,[],,7.0,4.5,0.75,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.806,3.108,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1602.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism is strongly visible; butterfly is neutral subject in calm natural setting.,False,0.98,,,7.5,4.5,0.8125,0.4375,[],,7.5,4.5,0.8125,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.961,3.278,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1610.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,"[""rabbit standing upright in alert posture""]",,7.0,3.8,0.75,0.35,strong,[],,0.0,-0.15,,,,,,,,,,,6.989,3.28,19.148,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1630.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.0,0.8125,0.5,"[""fawn's direct gaze and forward stance suggest alert curiosity""]",,7.4,3.8,0.8,0.35,strong,[],,-0.0125,-0.15,,,,,,,,,,,6.115,3.436,19.737,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1659.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No clear affective mechanism dominates; neutral interaction between boy and gorilla.,False,0.98,,,6.5,4.5,0.6875,0.4375,"[""close proximity between child and gorilla"", ""child's upward gaze indicating engagement"", ""gorilla's direct gaze at child""]",,6.5,4.5,0.6875,0.4375,,"[""close proximity between child and gorilla"", ""child's upward gaze indicating engagement"", ""gorilla's direct gaze at child""]",,0.0,0.0,,,,,,,,,,,6.793,3.343,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1675.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No clear affective mechanism dominates; animals are calm, no threat or novelty cues.",False,1.0,,,5.0,5.0,0.5,0.5,"[""close threatening proximity of animals""]",,5.0,5.0,0.5,0.5,,"[""close threatening proximity of animals""]",,0.0,0.0,,,,,,,,,,,5.413,3.603,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1722.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.5,5.0,0.6875,0.5,"[""intense, direct gaze of two young animals"", ""close proximity and stillness suggesting alertness""]",,7.2,3.8,0.775,0.35,strong,[],,0.0875,-0.15,,,,,,,,,,,6.852,3.387,20.02,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1750.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,4.5,0.8125,0.4375,[],,7.5,3.8,0.8125,0.35,strong,[],,0.0,-0.0875,,,,,,,,,,,6.036,3.332,19.645,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1820.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""imminent threat: open jaws with visible teeth"", ""close threatening proximity: head and mouth dominating frame"", ""intense facial/body display: aggressive posture and bared teeth""]",,3.5,6.8,0.3125,0.725,strong,"[""open jaws"", ""sharp teeth visible"", ""facing viewer"", ""close proximity""]",,0.0,-0.0875,,,,,,,,,,,7.73,3.293,18.278,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1908.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism is visibly dominant; jellyfish are neutral stimuli.,False,1.0,,,7.0,5.0,0.75,0.5,"[""gentle motion blur of jellyfish tentacles""]",,7.0,5.0,0.75,0.5,,"[""gentle motion blur of jellyfish tentacles""]",,0.0,0.0,,,,,,,,,,,5.728,3.121,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1931.jpg,,,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""imminent threat: shark facing viewer with open mouth and visible teeth"", ""close threatening proximity: shark fills frame and appears to be approaching""]",,3.5,6.8,0.3125,0.725,strong,"[""facing viewer"", ""open jaws"", ""visible teeth"", ""close proximity""]",,0.0,-0.0875,,,,,,,,,,,7.215,3.367,17.435,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1945.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism clearly dominant; turtle eating worm in moss.,False,1.0,,,5.0,5.0,0.5,0.5,"[""turtle actively consuming prey with open mouth and worms in motion""]",,5.0,5.0,0.5,0.5,,"[""turtle actively consuming prey with open mouth and worms in motion""]",,0.0,0.0,,,,,,,,,,,5.643,2.971,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2002.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"Neutral face, no clear expression, no visible stakes or environmental cues for specialized affect.",False,0.99,,,6.5,4.5,0.6875,0.4375,[],,6.5,4.5,0.6875,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.535,3.251,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2019.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.5,4.0,0.5625,0.375,[],,5.0,4.5,0.5,0.4375,strong,[],,-0.0625,0.0625,,,,,,,,,,,5.448,3.532,20.352,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2030.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,7.5,5.0,0.8125,0.5,"[""smiling face with visible teeth"", ""posed but relaxed body posture"", ""bright sunny beach setting""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,0.0,-0.0625,,,,,,,,,,,6.515,3.355,19.891,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2036.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond routine shopping activity.,False,1.0,,,7.0,4.5,0.75,0.4375,"[""person reaching for produce""]",,7.0,4.5,0.75,0.4375,,"[""person reaching for produce""]",,0.0,0.0,,,,,,,,,,,6.413,2.98,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2040.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,7.5,5.5,0.8125,0.5625,"[""child's wide smile and engaged gaze""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,0.0,-0.125,,,,,,,,,,,5.388,3.055,18.754,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2054.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""smiling face"", ""hair flowing underwater"", ""arms raised in open water""]",,7.0,4.5,0.75,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.0625,-0.125,,,,,,,,,,,5.861,3.403,20.712,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2058.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.0,0.8125,0.5,"[""baby's wide, alert eyes"", ""open mouth suggesting vocalization or surprise"", ""reaching arm gesture""]",,7.5,3.8,0.8125,0.35,strong,[],,0.0,-0.15,,,,,,,,,,,6.198,3.229,18.573,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2075.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,4.0,0.8125,0.375,[],,7.5,3.8,0.8125,0.35,strong,[],,0.0,-0.025,,,,,,,,,,,6.199,3.139,18.807,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2095.jpg,,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.0,4.5,0.25,0.4375,"[""flies on face"", ""tear-streaked eyes"", ""intense gaze""]",,2.5,4.8,0.1875,0.475,strong,"[""flies on face"", ""visible bodily contamination"", ""imminent contact potential""]",,-0.0625,0.0375,,,,,,,,,,,6.383,3.484,16.778,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2104.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,4.5,0.5,0.4375,[],,5.0,4.0,0.5,0.375,strong,[],,0.0,-0.0625,,,,,,,,,,,6.545,3.287,21.841,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2120.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""intense facial expression with bared teeth"", ""wide, staring eyes"", ""furrowed brow and tense facial muscles""]",,2.8,6.2,0.225,0.65,strong,"[""intense facial tension"", ""wide-open eyes"", ""bared teeth""]",,-0.0875,-0.1625,,,,,,,,,,,6.266,3.454,21.341,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2150.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,4.5,0.8125,0.4375,[],,7.5,4.2,0.8125,0.4,strong,[],,0.0,-0.0375,,,,,,,,,,,5.483,3.134,18.736,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2154.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""smiling faces"", ""arm-wrestling action""]",,7.0,4.5,0.75,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.0625,-0.125,,,,,,,,,,,6.082,3.571,20.149,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2160.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,4.5,0.8125,0.4375,[],,7.5,3.8,0.8125,0.35,strong,[],,0.0,-0.0875,,,,,,,,,,,5.487,3.062,20.68,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2191.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,4.5,0.75,0.4375,[],,7.0,3.5,0.75,0.3125,strong,[],,0.0,-0.125,,,,,,,,,,,5.593,3.428,20.453,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2208.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.8125,0.6875,"[""woman in white dress extending arm with bouquet"", ""woman in white dress smiling broadly"", ""woman in dark dress smiling""]",,7.5,6.0,0.8125,0.625,strong,"[""open-mouth laughter"", ""wide-eyed joy"", ""raised cheeks and crinkled eyes""]",,0.0,-0.0625,,,,,,,,,,,6.685,3.566,22.266,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2214.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,4.5,0.6875,0.4375,[],,5.0,4.5,0.5,0.4375,strong,[],,-0.1875,0.0,,,,,,,,,,,5.739,3.562,16.609,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2220.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.9,,,5.0,5.0,0.5,0.5,"[""intense facial expression with narrowed eyes and finger near nose""]",,5.0,5.0,0.5,0.5,,"[""intense facial expression with narrowed eyes and finger near nose""]",,0.0,0.0,,,,,,,,,,,6.662,3.455,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2230.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,"[""intense direct gaze"", ""focused facial expression"", ""dramatic lighting highlighting tension""]",,3.5,6.0,0.3125,0.625,strong,"[""intense gaze with dilated pupils"", ""tense mouth and jaw"", ""furrowed brow""]",,-0.1875,0.125,,,,,,,,,,,7.087,3.403,22.957,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2260.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,5.0,0.75,0.5,"[""child's upward gaze and open mouth suggest curiosity or mild surprise""]",,7.0,4.5,0.75,0.4375,strong,[],,0.0,-0.0625,,,,,,,,,,,6.284,3.258,19.395,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2273.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond neutral human presence and static scene.,False,1.0,,,6.5,4.0,0.6875,0.375,[],,6.5,4.0,0.6875,0.375,,[],,0.0,0.0,,,,,,,,,,,7.007,3.153,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2279.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No clear affective mechanism dominates; face is partially obscured by dental tool.,False,0.99,,,6.5,4.5,0.6875,0.4375,[],,6.5,4.5,0.6875,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.857,3.281,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2301.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.95,,,3.5,5.5,0.3125,0.5625,"[""intense facial expression of distress"", ""hand covering face in apparent emotional turmoil""]",,3.5,5.5,0.3125,0.5625,,"[""intense facial expression of distress"", ""hand covering face in apparent emotional turmoil""]",,0.0,0.0,,,,,,,,,,,6.399,3.557,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2305.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,4.5,0.5,0.4375,[],,5.0,4.5,0.5,0.4375,strong,[],,0.0,0.0,,,,,,,,,,,5.501,3.568,20.109,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2310.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,4.5,0.8125,0.4375,[],,7.5,4.5,0.8125,0.4375,strong,[],,0.0,0.0,,,,,,,,,,,5.49,3.367,20.601,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2320.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond neutral reading activity.,False,0.99,,,6.5,4.0,0.6875,0.375,[],,6.5,4.0,0.6875,0.375,,[],,0.0,0.0,,,,,,,,,,,5.435,3.04,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2340.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,6.0,0.8125,0.625,"[""man's wide, open-mouthed laughter"", ""child's playful hand on man's head"", ""child's upward gaze and engaged expression""]",,7.5,5.5,0.8125,0.5625,strong,"[""open-mouth laughter"", ""child's playful interaction with adult's head""]",,0.0,-0.0625,,,,,,,,,,,6.533,3.68,20.52,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2344.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,3.5,4.5,0.3125,0.4375,"[""visible facial bruising suggesting recent physical trauma"", ""child drinking through straw with focused expression""]",,3.5,4.5,0.3125,0.4375,strong,[],,0.0,0.0,,,,,,,,,,,7.042,3.283,19.573,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2351.jpg,,,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,4.5,0.8125,0.4375,[],,7.5,3.8,0.8125,0.35,strong,[],,0.0,-0.0875,,,,,,,,,,,5.246,3.257,20.739,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2357.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,6.5,3.5,0.6875,0.3125,[],,6.5,3.2,0.6875,0.275,strong,[],,0.0,-0.0375,,,,,,,,,,,5.927,3.706,19.496,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2362.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,5.0,0.8125,0.5,"[""emotional display: woman's gentle facial expression and embrace of dog"", ""close physical contact between woman and dog""]",,6.5,4.5,0.6875,0.4375,strong,[],,-0.125,-0.0625,,,,,,,,,,,6.948,3.534,20.982,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2374.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,4.0,0.75,0.375,[],,7.0,3.0,0.75,0.25,strong,[],,0.0,-0.125,,,,,,,,,,,6.069,3.546,24.57,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2381.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,6.5,5.5,0.6875,0.5625,"[""person in dynamic pose with one leg raised, holding phone to ear""]",,5.5,5.5,0.5625,0.5625,strong,"[""one-legged stance with foot on chair"", ""holding phone to ear with both hands""]",,-0.125,0.0,,,,,,,,,,,6.296,3.265,19.064,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2385.jpg,,,True,facial-expression-affect,direct-va-baseline,"[""facial-expression-affect""]",1,All specialized candidates failed their evidence gate; retaining Direct VA.,True,0.8,,,6.5,5.0,0.6875,0.5,"[""intense facial expression with direct gaze"", ""warm lighting highlighting emotional contours"", ""hair partially obscuring face suggesting intimacy or vulnerability""]",,6.5,5.0,0.6875,0.5,,"[""intense facial expression with direct gaze"", ""warm lighting highlighting emotional contours"", ""hair partially obscuring face suggesting intimacy or vulnerability""]",,0.0,0.0,,,,,,,,,,,7.237,3.426,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/2390.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond routine social interaction.,False,0.99,,,6.5,4.5,0.6875,0.4375,[],,6.5,4.5,0.6875,0.4375,,[],,0.0,0.0,,,,,,,,,,,7.104,3.071,0.0,,,
