image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,direct_activation_evidence,direct_arousal_gate,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_applicability,skill_activation_evidence,skill_arousal_gate,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/1080.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,4.5,0.5,0.4375,[],arousal 5.0 capped to 4.5: empty activation_evidence,4.0,4.5,0.375,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.125,0.0,,,,,,,,,,,6.654,3.337,22.126,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1090.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,6.5,0.5,0.6875,"[""snake coiled and head raised in defensive posture""]",,3.5,6.0,0.3125,0.625,strong,"[""raised hood"", ""facing viewer"", ""coiled posture""]",,-0.1875,-0.0625,,,,,,,,,,,5.707,3.131,18.048,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1101.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,4.5,0.5,0.4375,[],,4.5,4.5,0.4375,0.4375,partial,[],,-0.0625,0.0,,,,,,,,,,,5.876,3.365,20.784,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1110.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,6.5,0.5,0.6875,"[""snake in defensive posture with hood expanded"", ""imminent threat posture""]",,3.5,5.5,0.3125,0.5625,strong,"[""raised hood"", ""facing viewer"", ""coiled posture""]",,-0.1875,-0.125,,,,,,,,,,,6.74,3.12,17.661,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1111.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,5.5,0.3125,0.5625,"[""dense, writhing mass of snakes suggesting imminent threat or danger""]",,3.5,4.5,0.3125,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,0.0,-0.125,,,,,,,,,,,6.98,3.202,20.51,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1112.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,5.0,0.5,0.5,"[""snake in close proximity to person's foot"", ""person's foot positioned directly over snake""]",,4.0,5.0,0.375,0.5,partial,"[""close proximity"", ""direct orientation""]",,-0.125,0.0,,,,,,,,,,,7.441,3.115,19.652,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1113.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,6.5,0.5,0.6875,"[""snake with mouth open in striking posture""]",,3.5,6.5,0.3125,0.6875,strong,"[""open mouth display"", ""direct orientation toward viewer"", ""coiled posture on branch""]",,-0.1875,0.0,,,,,,,,,,,7.128,3.364,18.248,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1114.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""open mouth displaying fangs"", ""intense facial expression"", ""threatening posture""]",,3.5,6.8,0.3125,0.725,strong,"[""open mouth with fangs visible"", ""head raised and facing viewer"", ""coiled posture suggesting readiness""]",,0.0,-0.0875,,,,,,,,,,,6.184,3.207,17.414,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1120.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""imminent threat: snake mouth open wide showing fangs and tongue"", ""close threatening proximity: head angled toward viewer"", ""intense facial/body display: wide gape and visible internal structures""]",,3.0,6.5,0.25,0.6875,strong,"[""open mouth"", ""facing viewer"", ""strike posture""]",,-0.0625,-0.125,,,,,,,,,,,7.016,3.222,17.788,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1121.jpg,3,3,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism is strongly visible; gecko is neutral subject on leaf.,False,1.0,,,7.0,5.0,0.75,0.5,"[""gecko's dynamic pose on leaf"", ""vivid coloration and pattern""]",,7.0,5.0,0.75,0.5,,"[""gecko's dynamic pose on leaf"", ""vivid coloration and pattern""]",,0.0,0.0,,,,,,,,,,,5.801,3.104,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1122.jpg,0,0,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible; gecko is neutral subject in static environment.,False,0.99,,,5.0,4.5,0.5,0.4375,"[""gecko clinging to surface with visible limbs and tail""]",,5.0,4.5,0.5,0.4375,,"[""gecko clinging to surface with visible limbs and tail""]",,0.0,0.0,,,,,,,,,,,6.237,3.372,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1200.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,4.5,0.5,0.4375,[],arousal 5.0 capped to 4.5: empty activation_evidence,3.5,4.5,0.3125,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.1875,0.0,,,,,,,,,,,5.924,3.126,22.994,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1201.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,5.0,0.5,0.5,"[""spider on shoulder""]",,4.0,4.5,0.375,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.125,-0.0625,,,,,,,,,,,5.642,3.083,17.945,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1202.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,4.5,0.5,0.4375,[],,4.0,4.5,0.375,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.125,0.0,,,,,,,,,,,5.342,3.172,20.819,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1205.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,5.0,0.5,0.5,"[""close threatening proximity of spider's face""]",,3.5,4.5,0.3125,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.1875,-0.0625,,,,,,,,,,,6.668,3.217,25.167,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1220.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.0,4.5,0.5,0.4375,[],arousal 5.0 capped to 4.5: empty activation_evidence,4.0,4.5,0.375,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.125,0.0,,,,,,,,,,,5.621,3.02,20.895,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1230.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,4.5,0.5,0.4375,[],arousal 5.0 capped to 4.5: empty activation_evidence,4.0,4.5,0.375,0.4375,partial,[],,-0.125,0.0,,,,,,,,,,,6.519,3.081,18.829,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1240.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,4.5,0.5,0.4375,[],arousal 5.0 capped to 4.5: empty activation_evidence,4.0,4.5,0.375,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.125,0.0,,,,,,,,,,,6.649,3.124,22.456,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1270.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.5,4.5,0.3125,0.4375,[],,3.5,4.5,0.3125,0.4375,partial,[],,0.0,0.0,,,,,,,,,,,6.257,3.842,22.575,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1271.jpg,1,1,True,no_specialized_skill,no_specialized_skill,[],0,"No clear affective mechanism dominates; insects are neutral, not threatening or novel.",False,1.0,,,5.0,4.5,0.5,0.4375,[],arousal 5.0 capped to 4.5: empty activation_evidence,5.0,4.5,0.5,0.4375,,[],arousal 5.0 capped to 4.5: empty activation_evidence,0.0,0.0,,,,,,,,,,,5.165,3.124,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1274.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,5.0,4.5,0.5,0.4375,[],,3.5,4.5,0.3125,0.4375,partial,[],,-0.1875,0.0,,,,,,,,,,,5.453,3.471,18.765,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1275.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.5,4.5,0.3125,0.4375,[],,3.5,4.5,0.3125,0.4375,partial,[],,0.0,0.0,,,,,,,,,,,6.297,3.559,21.707,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1280.jpg,0,0,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust"", ""evolved-fear-module""]",2,"The image's dominant visual cues—bloodied prey, wet and contaminated fur, and the rat's active consumption—are most directly aligned with pathogen-disgust, as they evoke visceral revulsion from decay and contamination. The evolved-fear-module analysis misapplies the skill by focusing on predatory posture without sufficient threat cues to justify high arousal or fear valence. The disgust valence is appropriately low (2.5) and arousal is moderate (4.8), matching the evidence of contamination without implying imminent danger.",False,0.98,,,3.0,6.5,0.25,0.6875,"[""imminent threat: rat positioned over small dead animal, suggesting predatory behavior"", ""close threatening proximity: rat's body is low and tense, paws on surface near prey"", ""intense facial/body display: focused gaze and alert posture indicate high engagement""]",,2.5,4.8,0.1875,0.475,strong,"[""visible contamination (bloodied prey)"", ""close proximity of predator to contaminated object"", ""wetness and slime texture""]",,-0.0625,-0.2125,,,,,,,,,,,7.717,3.52,21.562,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1300.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,2.5,8.5,0.1875,0.9375,"[""intense facial expression of aggression"", ""bared teeth and open mouth"", ""direct confrontational gaze""]",,3.0,7.5,0.25,0.8125,strong,"[""bared teeth"", ""intense direct gaze"", ""open mouth strike posture"", ""close proximity""]",,0.0625,-0.125,,,,,,,,,,,6.478,3.446,18.496,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1301.jpg,2,2,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.5,7.5,0.3125,0.8125,"[""intense facial expression with bared teeth and open mouth"", ""visible saliva and tension in jaw"", ""aggressive posture with head tilted upward""]",,3.0,6.5,0.25,0.6875,strong,"[""bared teeth"", ""open mouth"", ""alert posture"", ""facing viewer""]",,-0.0625,-0.125,,,,,,,,,,,6.982,3.422,18.551,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1302.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""intense facial expression with bared teeth and snarling mouth"", ""alert and forward-facing posture"", ""intense gaze""]",,3.0,6.5,0.25,0.6875,strong,"[""bared teeth"", ""alert ears"", ""direct orientation toward viewer""]",,-0.0625,-0.125,,,,,,,,,,,6.725,3.462,18.222,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1303.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.0,6.5,0.5,0.6875,"[""dog with mouth open showing teeth, front paws on car door, suggesting aggressive or excited behavior""]",,3.5,6.8,0.3125,0.725,strong,"[""bared teeth"", ""aggressive posture"", ""facing viewer"", ""close proximity""]",,-0.1875,0.0375,,,,,,,,,,,6.629,3.549,20.058,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1304.jpg,1,1,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.5,7.5,0.3125,0.8125,"[""intense facial expression with open mouth and bared teeth"", ""visible motion blur indicating rapid movement or vocalization"", ""threatening posture with direct gaze""]",,3.0,6.5,0.25,0.6875,strong,"[""bared teeth"", ""intense gaze"", ""open mouth in aggressive display""]",,-0.0625,-0.125,,,,,,,,,,,7.576,3.567,20.351,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1310.jpg,2,2,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust"", ""evolved-fear-module""]",2,"The image's dominant visual cues—blood and raw flesh—are primary triggers for pathogen disgust, which is more directly and strongly supported by the evidence than fear. The disgust response is more specific to contamination and decay, which are vividly depicted, while fear would require a more direct threat or predatory intent toward the viewer, which is not the primary focus here.",False,0.99,,,3.5,7.5,0.3125,0.8125,"[""intense facial expression of feeding"", ""visible blood and raw meat"", ""close-up of predator in act of consumption""]",,2.5,5.5,0.1875,0.5625,strong,"[""fresh blood"", ""raw flesh"", ""visible consumption""]",,-0.125,-0.25,,,,,,,,,,,7.744,3.426,21.536,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1313.jpg,3,3,True,no_specialized_skill,no_specialized_skill,[],0,No clear affective mechanism dominates; frog on animal eye is neutral composition.,False,1.0,,,5.5,5.5,0.5625,0.5625,"[""close threatening proximity of frog on animal's head"", ""intense eye gaze""]",,5.5,5.5,0.5625,0.5625,,"[""close threatening proximity of frog on animal's head"", ""intense eye gaze""]",,0.0,0.0,,,,,,,,,,,7.69,3.096,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1321.jpg,0,0,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""intense facial display of aggression with open mouth and bared teeth""]",,3.0,7.5,0.25,0.8125,strong,"[""open jaws"", ""visible teeth"", ""facing viewer"", ""strike posture""]",,-0.0625,0.0,,,,,,,,,,,5.711,3.321,17.958,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1333.jpg,1,1,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is strongly visible; birds are calm, no threat, novelty, or stakes.",False,1.0,,,7.0,5.0,0.75,0.5,"[""bird drinking water with visible droplets"", ""birds perched in close proximity""]",,7.0,5.0,0.75,0.5,,"[""bird drinking water with visible droplets"", ""birds perched in close proximity""]",,0.0,0.0,,,,,,,,,,,6.244,3.661,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1340.jpg,2,2,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""smiling faces"", ""parrots perched on shoulders"", ""outstretched arms""]",,7.0,4.5,0.75,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.0625,-0.125,,,,,,,,,,,7.162,3.289,21.122,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1350.jpg,3,3,True,no_specialized_skill,no_specialized_skill,[],0,No strong affective mechanism visible beyond neutral animal presence.,False,0.99,,,5.0,4.5,0.5,0.4375,[],,5.0,4.5,0.5,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.39,3.081,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1390.jpg,0,0,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is strongly visible; bees are neutral subjects without clear threat, novelty, or compositional stimulation.",False,1.0,,,6.5,5.5,0.6875,0.5625,"[""close proximity of multiple bees"", ""detailed focus on active insect anatomy""]",,6.5,5.5,0.6875,0.5625,,"[""close proximity of multiple bees"", ""detailed focus on active insect anatomy""]",,0.0,0.0,,,,,,,,,,,6.933,3.505,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1410.jpg,1,1,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,"[""direct eye contact with viewer"", ""alert facial expression""]",,7.2,3.8,0.775,0.35,strong,[],,0.025,-0.15,,,,,,,,,,,5.65,3.512,20.527,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1419.jpg,2,2,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,5.5,0.6875,0.5625,"[""open beaks of chicks indicating hunger and anticipation"", ""parent bird poised to feed, suggesting imminent action""]",,7.0,5.0,0.75,0.5,strong,"[""open beaks of chicks"", ""parent bird hovering near nest""]",,0.0625,-0.0625,,,,,,,,,,,6.524,3.439,20.177,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1440.jpg,3,3,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,4.5,0.8125,0.4375,[],,7.5,3.8,0.8125,0.35,strong,[],,0.0,-0.0875,,,,,,,,,,,8.816,3.558,20.66,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1441.jpg,0,0,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,3.5,0.8125,0.3125,[],,7.4,3.8,0.8,0.35,strong,[],,-0.0125,0.0375,,,,,,,,,,,6.616,3.629,21.166,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1450.jpg,1,1,True,no_specialized_skill,no_specialized_skill,[],0,"No specialized affective mechanism is visibly dominant; bird is neutral, calm, no threat or novelty.",False,1.0,,,7.0,4.5,0.75,0.4375,[],,7.0,4.5,0.75,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.504,3.452,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1460.jpg,2,2,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,5.5,0.75,0.5625,"[""intense facial expression of curiosity"", ""small animal in precarious position""]",,7.2,4.5,0.775,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,0.025,-0.125,,,,,,,,,,,6.486,3.169,21.102,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1463.jpg,3,3,True,baby-schema,baby-schema,"[""baby-schema""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,7.5,6.5,0.8125,0.6875,"[""open mouths suggesting vocalization or play"", ""close physical proximity and interaction among kittens"", ""intense eye contact and alert facial expressions""]",,7.5,5.2,0.8125,0.525,strong,"[""open mouths suggesting vocalization"", ""close physical proximity and touching""]",,0.0,-0.1625,,,,,,,,,,,7.307,3.182,18.088,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1500.jpg,0,0,True,no_specialized_skill,no_specialized_skill,[],0,Neutral dog portrait with no clear affective mechanism beyond calm presence.,False,0.99,,,7.0,4.5,0.75,0.4375,[],,7.0,4.5,0.75,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.219,3.085,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1505.jpg,1,1,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,7.5,0.6875,0.8125,"[""dogs in full sprint motion"", ""intense competition in race"", ""dynamic blur indicating high speed""]",,5.5,6.8,0.5625,0.725,strong,"[""high-speed motion blur of racing dogs"", ""dynamic diagonal composition"", ""imminent competitive proximity""]",,-0.125,-0.0875,,,,,,,,,,,6.537,3.89,20.684,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1510.jpg,2,2,True,no_specialized_skill,no_specialized_skill,[],0,"Dog’s expression and posture show calm alertness, no clear affective mechanism dominates.",False,0.99,,,7.0,5.5,0.75,0.5625,"[""open mouth with tongue out"", ""alert posture"", ""intense gaze""]",,7.0,5.5,0.75,0.5625,,"[""open mouth with tongue out"", ""alert posture"", ""intense gaze""]",,0.0,0.0,,,,,,,,,,,5.734,3.414,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/1525.jpg,3,3,True,evolved-fear-module,evolved-fear-module,"[""evolved-fear-module""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.0,8.5,0.25,0.9375,"[""intense facial expression of aggression"", ""bared teeth and open mouth"", ""spiked collar suggesting threat""]",,3.0,7.5,0.25,0.8125,strong,"[""open mouth with bared teeth"", ""facing viewer"", ""spiked collar indicating aggression""]",,0.0,-0.125,,,,,,,,,,,6.138,3.794,19.223,,,
